Order_ID,Order_Date,Product,Category,Region,Sales_Representative,Quantity,Cost_Amount,Sales_Amount
101362,2022-08-13,Headphones,Accessories,East,Amit,2,67124,77679.99
101363,2024-03-11,Smartwatch,Wearables,South,Karan,1,1738,2140.78
101364,2023-08-12,Tablet,Electronics,South,Vikram,5,79105,105335.87
101365,2022-04-26,Keyboard,Accessories,East,Neha,3,49722,66674.47
101366,2024-07-06,Camera,Electronics,South,Amit,3,40647,54268.1
101367,2022-07-13,Headphones,Accessories,East,Priya,2,72168,82779.83
101368,2024-05-20,Keyboard,Accessories,West,Priya,4,6392,8565.86
101369,2022-03-31,Tablet,Electronics,East,Karan,5,75895,95923.6
101370,2022-05-02,Tablet,Electronics,East,Neha,4,140020,204600.17
101371,2022-05-23,Mouse,Accessories,East,Priya,3,108099,158342.73
101372,2024-09-20,Keyboard,Accessories,West,Anjali,4,47736,67177.42
101373,2022-04-16,Camera,Electronics,South,Vikram,1,33678,46517.5
101374,2024-06-05,Smartwatch,Wearables,West,Neha,5,140375,160867.1
101375,2023-03-04,Headphones,Accessories,South,Karan,4,79316,89934.64
101376,2022-11-13,Mouse,Accessories,East,Vikram,1,38054,54658.23
101377,2023-09-27,Laptop,Electronics,East,Vikram,2,37986,48272.85
101378,2022-01-09,Smartphone,Electronics,West,Rahul,4,89320,114378.27
101379,2024-02-13,Smartwatch,Wearables,West,Neha,5,195515,281369.01
101380,2022-08-11,Mouse,Accessories,West,Sneha,1,35254,47542.57
101381,2023-07-07,Headphones,Accessories,West,Neha,4,34504,40430.51
101382,2023-12-17,Keyboard,Accessories,East,Karan,2,45186,53518.54
101383,2022-04-21,Tablet,Electronics,East,Sneha,4,142684,157316.37
101384,2022-09-08,Keyboard,Accessories,North,Rahul,1,8762,12128.96
101385,2023-01-18,Mouse,Accessories,West,Priya,4,85140,110191.99
101386,2022-01-07,Headphones,Accessories,West,Amit,5,199845,295767.72
101387,2023-04-04,Keyboard,Accessories,South,Karan,3,11385,15775.11
101388,2022-07-27,Keyboard,Accessories,South,Amit,1,16187,18473.59
101389,2024-06-18,Smartphone,Electronics,East,Rahul,1,2621,3052.46
101390,2022-01-22,Camera,Electronics,North,Sneha,1,4082,5309.42
101391,2023-02-14,Mouse,Accessories,West,Rahul,1,30780,45245.05
101392,2024-06-13,Smartphone,Electronics,North,Anjali,4,155872,186875.01
101393,2023-05-30,Mouse,Accessories,North,Neha,5,187780,268568.98
101394,2024-03-19,Laptop,Electronics,East,Anjali,2,64344,78815.54
101395,2024-05-23,Laptop,Electronics,North,Amit,5,7925,9573.07
101396,2022-01-14,Smartphone,Electronics,West,Amit,1,16391,23939.99
101397,2024-08-28,Smartwatch,Wearables,East,Rahul,4,64400,72056.94
101398,2024-09-04,Smartwatch,Wearables,North,Sneha,4,131832,179857.93
101399,2024-10-10,Keyboard,Accessories,East,Amit,1,9145,10217.41
101400,2024-11-01,Keyboard,Accessories,East,Vikram,4,21496,30530.89
101401,2022-03-28,Tablet,Electronics,South,Priya,1,14267,20426.94
101402,2024-06-27,Laptop,Electronics,East,Rahul,5,136625,199109.44
101403,2022-05-02,Mouse,Accessories,North,Neha,3,34239,40211.52
101404,2024-01-20,Tablet,Electronics,South,Neha,4,66860,76875.58
101405,2023-11-16,Laptop,Electronics,West,Neha,1,19233,25030.1
101406,2022-11-05,Smartphone,Electronics,West,Amit,1,14832,17926.74
101407,2023-11-26,Smartwatch,Wearables,West,Rahul,4,19728,26485.21
101408,2022-10-15,Keyboard,Accessories,West,Anjali,2,46118,60207.0
101409,2022-11-03,Smartwatch,Wearables,West,Neha,1,27070,31345.46
101410,2024-07-02,Smartphone,Electronics,North,Rahul,4,26412,36863.44
101411,2023-10-24,Tablet,Electronics,East,Amit,1,16400,23312.83
101412,2023-07-03,Tablet,Electronics,South,Priya,2,5062,7518.17
101413,2022-11-08,Headphones,Accessories,East,Priya,3,54399,68445.67
101414,2024-05-22,Keyboard,Accessories,East,Priya,2,47384,58523.69
101415,2024-12-18,Keyboard,Accessories,North,Amit,5,102200,120279.7
101416,2024-07-12,Mouse,Accessories,North,Neha,4,37952,44492.88
101417,2024-01-25,Keyboard,Accessories,North,Amit,2,77134,94753.05
101418,2022-02-04,Laptop,Electronics,South,Anjali,3,40356,60240.48
101419,2023-03-21,Tablet,Electronics,North,Rahul,1,27869,31684.36
101420,2022-04-03,Smartphone,Electronics,East,Priya,4,145448,175082.52
101421,2022-12-19,Tablet,Electronics,South,Rahul,2,6954,7888.56
101422,2024-06-21,Smartwatch,Wearables,North,Amit,3,116979,141480.55
101423,2024-05-11,Laptop,Electronics,North,Karan,2,3536,4020.29
101424,2022-06-08,Keyboard,Accessories,North,Karan,5,86280,112450.76
101425,2024-08-14,Mouse,Accessories,East,Vikram,4,85056,108475.51
101426,2022-01-24,Mouse,Accessories,North,Amit,1,15532,18166.54
101427,2023-02-08,Mouse,Accessories,East,Neha,3,89934,105215.87
101428,2024-03-15,Camera,Electronics,South,Anjali,2,24770,33450.49
101429,2023-05-31,Headphones,Accessories,North,Sneha,4,41184,51679.68
101430,2024-01-02,Laptop,Electronics,West,Rahul,2,79094,88781.27
101431,2023-06-16,Smartwatch,Wearables,West,Amit,4,133452,195917.82
101432,2024-08-13,Keyboard,Accessories,East,Anjali,5,79890,100819.66
101433,2022-06-01,Smartwatch,Wearables,North,Amit,2,65234,87179.96
101434,2024-08-04,Smartwatch,Wearables,North,Karan,5,106265,154526.82
101435,2023-08-31,Keyboard,Accessories,West,Priya,3,62475,78772.45
101436,2023-02-24,Smartwatch,Wearables,South,Priya,5,37605,53709.87
101437,2024-05-15,Mouse,Accessories,South,Sneha,4,62740,91970.62
101438,2023-08-01,Smartphone,Electronics,East,Neha,3,19104,22344.55
101439,2022-12-01,Headphones,Accessories,West,Neha,2,27142,39545.81
101440,2024-07-20,Camera,Electronics,East,Sneha,2,17082,19608.99
101441,2022-10-22,Smartwatch,Wearables,East,Neha,4,68060,82356.07
101442,2024-01-25,Smartwatch,Wearables,South,Vikram,1,26466,37668.65
101443,2022-07-05,Tablet,Electronics,West,Vikram,1,39784,58095.53
101444,2023-09-29,Headphones,Accessories,East,Karan,2,45580,62611.22
101445,2023-06-14,Laptop,Electronics,South,Amit,4,124808,142522.04
101446,2022-01-21,Headphones,Accessories,South,Neha,1,28723,37604.06
101447,2024-06-29,Headphones,Accessories,North,Karan,5,170375,226437.51
101448,2024-05-16,Keyboard,Accessories,West,Vikram,2,44322,53751.23
101449,2024-03-04,Keyboard,Accessories,West,Rahul,5,84695,126747.62
101450,2022-04-10,Keyboard,Accessories,North,Amit,4,147728,182333.46
101451,2024-01-22,Camera,Electronics,East,Sneha,5,170055,201362.45
101452,2023-04-23,Mouse,Accessories,South,Rahul,1,31647,36205.89
101453,2024-07-28,Headphones,Accessories,South,Priya,1,29614,37058.97
101454,2023-06-10,Camera,Electronics,South,Priya,3,19590,26976.36
101455,2022-11-30,Smartwatch,Wearables,North,Amit,2,50030,59664.12
101456,2022-01-02,Keyboard,Accessories,South,Neha,4,123332,173628.97
101457,2023-01-10,Smartwatch,Wearables,East,Amit,2,1158,1336.52
101458,2022-10-20,Keyboard,Accessories,East,Neha,5,147740,188543.89
101459,2024-04-16,Smartphone,Electronics,North,Sneha,4,13864,19145.48
101460,2024-10-01,Camera,Electronics,East,Priya,4,16912,19518.54
101461,2023-07-07,Camera,Electronics,West,Vikram,1,37804,50624.73
101462,2022-11-14,Mouse,Accessories,West,Vikram,5,195405,277393.23
101463,2023-01-16,Laptop,Electronics,South,Amit,1,25294,33848.93
101464,2022-01-14,Tablet,Electronics,South,Amit,1,1447,1887.74
101465,2023-05-19,Headphones,Accessories,West,Sneha,3,39195,56257.36
101466,2022-08-19,Laptop,Electronics,East,Vikram,1,16344,24420.68
101467,2022-05-10,Camera,Electronics,North,Neha,2,2188,2565.49
101468,2024-04-17,Laptop,Electronics,South,Priya,4,87656,120661.86
101469,2024-06-09,Smartphone,Electronics,South,Priya,1,31190,35315.28
101470,2022-01-28,Tablet,Electronics,West,Neha,2,34048,38036.26
101471,2022-03-07,Mouse,Accessories,West,Sneha,5,139845,169537.95
101472,2022-09-18,Camera,Electronics,North,Neha,4,79756,118706.27
101473,2023-04-05,Camera,Electronics,South,Sneha,5,133530,176376.87
101474,2022-10-28,Headphones,Accessories,East,Neha,2,74946,90482.95
101475,2024-07-07,Mouse,Accessories,East,Priya,5,110275,127150.87
101476,2022-10-14,Mouse,Accessories,West,Anjali,5,41410,60792.92
101477,2024-10-30,Keyboard,Accessories,North,Priya,5,15800,19670.16
101478,2023-09-22,Tablet,Electronics,West,Amit,1,6589,8056.23
101479,2022-09-27,Smartphone,Electronics,North,Anjali,1,5818,8396.45
101480,2023-08-15,Smartwatch,Wearables,East,Vikram,1,27105,36368.44
101481,2024-04-23,Laptop,Electronics,North,Vikram,4,119600,139627.55
101482,2024-05-11,Mouse,Accessories,East,Sneha,2,31810,40354.3
101483,2022-05-13,Headphones,Accessories,North,Priya,1,30709,45181.92
101484,2024-08-29,Camera,Electronics,West,Sneha,5,42810,62523.21
101485,2023-05-28,Smartwatch,Wearables,East,Sneha,5,89620,101095.3
101486,2022-11-09,Smartphone,Electronics,South,Rahul,5,122435,147833.56
101487,2023-07-30,Tablet,Electronics,South,Rahul,5,105280,122315.96
101488,2024-06-04,Mouse,Accessories,East,Neha,3,84303,110734.07
101489,2023-11-18,Laptop,Electronics,South,Vikram,4,79320,111047.47
101490,2022-06-14,Mouse,Accessories,East,Sneha,2,32460,39543.33
101491,2022-11-01,Headphones,Accessories,West,Neha,2,7472,10484.7
101492,2022-06-05,Mouse,Accessories,West,Neha,1,4180,5716.09
101493,2023-09-12,Mouse,Accessories,North,Amit,3,92436,128605.18
101494,2024-08-14,Mouse,Accessories,South,Rahul,2,43382,64174.88
101495,2022-11-30,Camera,Electronics,South,Rahul,4,73684,93567.24
101496,2024-08-26,Camera,Electronics,South,Priya,5,185700,229715.95
101497,2023-05-26,Smartwatch,Wearables,East,Rahul,1,35135,48259.29
101498,2024-11-09,Smartwatch,Wearables,West,Priya,4,148752,211677.5
101499,2022-10-09,Laptop,Electronics,South,Sneha,2,12386,14573.1
101500,2024-03-07,Tablet,Electronics,North,Amit,3,62298,89629.37
101501,2024-10-21,Smartphone,Electronics,South,Neha,1,26988,30311.33
101502,2022-04-29,Keyboard,Accessories,North,Neha,2,49244,54294.34
101503,2024-11-24,Tablet,Electronics,South,Sneha,1,29504,34324.09
101504,2022-07-17,Tablet,Electronics,South,Priya,2,13662,20376.42
101505,2023-04-30,Tablet,Electronics,West,Karan,5,110330,144468.99
101506,2024-12-18,Keyboard,Accessories,North,Sneha,3,63834,71406.43
101507,2024-04-16,Laptop,Electronics,South,Priya,5,172130,258000.54
101508,2024-10-05,Keyboard,Accessories,North,Sneha,2,42502,59416.29
101509,2023-11-22,Laptop,Electronics,North,Amit,4,72112,103495.29
101510,2024-11-01,Keyboard,Accessories,West,Sneha,5,2840,3365.9
101511,2023-05-05,Smartphone,Electronics,West,Sneha,4,16868,19266.29
101512,2022-10-03,Mouse,Accessories,North,Rahul,2,31436,41056.48
101513,2023-11-24,Tablet,Electronics,West,Priya,3,77706,109477.67
101514,2022-08-30,Mouse,Accessories,South,Amit,4,128572,174229.49
101515,2022-05-06,Laptop,Electronics,South,Anjali,2,59304,80204.14
101516,2022-08-05,Keyboard,Accessories,West,Vikram,4,48104,67482.14
101517,2024-11-28,Smartphone,Electronics,North,Neha,5,137080,163236.01
101518,2023-05-10,Keyboard,Accessories,South,Karan,2,53056,72400.63
101519,2023-03-03,Mouse,Accessories,East,Karan,5,136045,170987.38
101520,2024-07-07,Camera,Electronics,North,Priya,1,15563,17553.53
101521,2022-05-31,Smartphone,Electronics,North,Sneha,2,10446,12335.23
101522,2023-01-19,Tablet,Electronics,East,Rahul,4,18852,26724.62
101523,2022-11-04,Headphones,Accessories,East,Sneha,1,23297,33975.7
101524,2024-01-16,Tablet,Electronics,North,Priya,5,183670,222815.35
101525,2024-06-10,Headphones,Accessories,East,Karan,5,99550,117085.17
101526,2023-01-10,Smartphone,Electronics,West,Karan,4,95528,106101.98
101527,2024-10-28,Camera,Electronics,West,Sneha,1,3247,4802.57
101528,2022-05-09,Mouse,Accessories,North,Sneha,3,72465,99533.72
101529,2024-10-11,Camera,Electronics,West,Sneha,4,123392,182967.14
101530,2023-10-31,Laptop,Electronics,South,Neha,5,64770,93627.6
101531,2023-06-01,Camera,Electronics,West,Rahul,2,26174,32355.95
101532,2022-03-27,Smartwatch,Wearables,West,Rahul,1,23055,26399.66
101533,2022-11-07,Smartphone,Electronics,East,Vikram,3,85713,111394.56
101534,2023-03-03,Mouse,Accessories,West,Vikram,2,41478,46070.67
101535,2022-04-24,Mouse,Accessories,North,Anjali,1,32102,37237.25
101536,2022-10-30,Laptop,Electronics,West,Karan,4,10812,12902.75
101537,2024-01-14,Mouse,Accessories,West,Karan,4,56540,77248.26
101538,2023-08-11,Camera,Electronics,North,Priya,1,1644,2143.7
101539,2024-09-13,Smartphone,Electronics,North,Priya,3,99597,121604.73
101540,2022-12-11,Tablet,Electronics,East,Vikram,1,19583,25965.24
101541,2024-03-24,Camera,Electronics,South,Neha,2,53254,61246.42
101542,2024-03-11,Keyboard,Accessories,West,Karan,2,25426,35654.45
101543,2024-10-21,Headphones,Accessories,South,Priya,4,69776,96626.79
101544,2024-12-12,Smartphone,Electronics,East,Neha,1,1687,2001.8
101545,2024-12-28,Mouse,Accessories,North,Rahul,4,14532,19510.03
101546,2022-12-27,Laptop,Electronics,North,Anjali,3,11733,15268.4
101547,2024-10-06,Tablet,Electronics,North,Karan,2,69914,78606.16
101548,2023-12-05,Smartwatch,Wearables,East,Amit,5,188375,228171.4
101549,2023-07-29,Tablet,Electronics,West,Karan,5,178455,267645.57
101550,2023-11-19,Camera,Electronics,East,Priya,1,7228,8238.58
101551,2024-02-20,Headphones,Accessories,North,Karan,1,34244,44605.02
101552,2023-08-08,Tablet,Electronics,West,Vikram,5,116905,168312.05
101553,2023-08-12,Smartwatch,Wearables,North,Amit,1,13301,16230.69
101554,2023-05-04,Keyboard,Accessories,North,Vikram,2,22096,26609.85
101555,2024-08-28,Laptop,Electronics,East,Karan,3,100158,145861.82
101556,2023-05-09,Smartphone,Electronics,East,Vikram,3,104430,127606.36
101557,2022-01-19,Headphones,Accessories,South,Priya,4,79708,108450.49
101558,2023-02-01,Smartwatch,Wearables,North,Rahul,2,2944,4110.19
101559,2024-09-27,Mouse,Accessories,West,Priya,1,34183,48384.23
101560,2024-04-30,Camera,Electronics,North,Neha,1,7121,10666.57
101561,2024-04-01,Camera,Electronics,West,Vikram,4,106052,150729.25
101562,2023-03-31,Camera,Electronics,South,Priya,4,60120,81931.83
101563,2023-12-26,Mouse,Accessories,North,Neha,1,7854,11452.59
101564,2024-12-24,Mouse,Accessories,West,Karan,1,37859,55361.13
101565,2023-12-12,Headphones,Accessories,West,Neha,2,47446,70659.74
101566,2022-05-23,Tablet,Electronics,South,Vikram,4,52200,73632.59
101567,2024-07-05,Headphones,Accessories,East,Sneha,2,46320,54563.61
101568,2024-04-07,Camera,Electronics,South,Karan,1,31529,43633.69
101569,2023-08-28,Keyboard,Accessories,West,Neha,5,153840,173847.1
101570,2022-11-01,Smartwatch,Wearables,South,Vikram,5,134200,164688.25
101571,2024-01-06,Smartphone,Electronics,East,Vikram,1,4790,5490.89
101572,2022-10-18,Smartphone,Electronics,North,Priya,4,122552,181374.15
101573,2022-04-12,Headphones,Accessories,South,Amit,5,34730,42908.97
101574,2024-05-16,Camera,Electronics,South,Karan,4,55728,77199.23
101575,2024-08-25,Mouse,Accessories,North,Neha,5,10110,13431.41
101576,2024-08-31,Laptop,Electronics,South,Amit,4,135316,154666.81
101577,2024-04-21,Keyboard,Accessories,East,Vikram,5,20200,26755.66
101578,2024-08-19,Headphones,Accessories,West,Neha,4,51312,70010.58
101579,2024-07-30,Camera,Electronics,South,Anjali,2,69494,100947.46
101580,2024-10-23,Tablet,Electronics,North,Neha,4,28708,32383.61
101581,2022-03-26,Smartphone,Electronics,North,Neha,2,52894,64438.31
101582,2022-11-24,Smartphone,Electronics,South,Priya,2,28040,38609.3
101583,2024-03-26,Keyboard,Accessories,North,Neha,1,23305,25955.54
101584,2023-03-30,Smartphone,Electronics,West,Amit,2,61888,73115.81
101585,2023-09-21,Laptop,Electronics,West,Sneha,3,61929,73538.72
101586,2023-10-27,Camera,Electronics,North,Neha,2,21584,29521.1
101587,2022-01-12,Camera,Electronics,South,Sneha,4,66068,80231.94
101588,2022-10-31,Keyboard,Accessories,South,Rahul,2,51646,69197.29
101589,2024-09-01,Camera,Electronics,North,Vikram,4,91280,135654.8
101590,2024-02-22,Mouse,Accessories,West,Karan,4,37096,52576.06
101591,2022-02-12,Keyboard,Accessories,West,Priya,3,8115,10007.1
101592,2024-08-01,Camera,Electronics,South,Rahul,2,25684,33105.65
101593,2022-12-09,Laptop,Electronics,West,Rahul,2,9054,10686.16
101594,2023-05-13,Smartwatch,Wearables,East,Amit,5,84135,93077.54
101595,2022-12-30,Headphones,Accessories,West,Amit,5,108500,131923.65
101596,2024-06-09,Headphones,Accessories,South,Anjali,1,7688,9592.81
101597,2023-03-03,Camera,Electronics,West,Sneha,4,13232,17542.28
101598,2024-10-01,Tablet,Electronics,West,Sneha,3,43053,63616.26
101599,2022-01-21,Smartphone,Electronics,North,Priya,5,79270,117251.49
101600,2023-02-11,Laptop,Electronics,East,Priya,2,31116,35100.07
101601,2023-09-11,Tablet,Electronics,North,Anjali,1,15120,20349.38
101602,2024-10-11,Mouse,Accessories,West,Karan,3,95190,106321.62
101603,2022-12-02,Tablet,Electronics,West,Neha,2,74362,101075.24
101604,2023-02-03,Camera,Electronics,North,Priya,2,36606,41990.06
101605,2024-03-03,Laptop,Electronics,East,Priya,4,10668,15773.29
101606,2023-12-16,Headphones,Accessories,South,Sneha,4,10576,15290.1
101607,2022-02-20,Smartphone,Electronics,North,Neha,5,13335,14787.6
101608,2022-11-20,Headphones,Accessories,West,Karan,5,131720,186100.96
101609,2024-02-28,Tablet,Electronics,West,Vikram,2,57326,77639.98
101610,2022-05-21,Mouse,Accessories,South,Vikram,2,46840,60805.24
101611,2023-04-15,Smartphone,Electronics,West,Amit,5,90250,121030.1
101612,2024-02-26,Smartwatch,Wearables,West,Karan,5,184215,252614.03
101613,2024-08-21,Tablet,Electronics,South,Neha,2,37508,54528.49
101614,2024-10-04,Headphones,Accessories,West,Amit,3,61941,87147.46
101615,2023-01-08,Headphones,Accessories,West,Amit,2,26852,35717.22
101616,2023-05-09,Camera,Electronics,East,Anjali,3,102969,147229.84
101617,2024-01-21,Headphones,Accessories,North,Amit,3,73473,109825.18
101618,2022-10-18,Laptop,Electronics,East,Karan,2,56126,68477.81
101619,2022-04-16,Tablet,Electronics,East,Anjali,1,31188,35784.12
101620,2023-11-01,Keyboard,Accessories,West,Sneha,5,147615,205565.59
101621,2022-01-02,Keyboard,Accessories,North,Neha,4,138520,206594.07
101622,2023-08-12,Mouse,Accessories,North,Karan,2,2850,3268.04
101623,2023-10-06,Smartphone,Electronics,West,Karan,3,50463,64223.4
101624,2022-03-31,Headphones,Accessories,East,Rahul,2,22538,25353.16
101625,2022-12-16,Camera,Electronics,East,Priya,5,186240,262712.52
101626,2024-11-28,Camera,Electronics,East,Vikram,3,49953,73904.64
101627,2024-06-27,Headphones,Accessories,North,Karan,4,44388,57686.54
101628,2022-06-08,Laptop,Electronics,West,Rahul,4,138748,175350.9
101629,2024-08-16,Camera,Electronics,North,Vikram,4,2236,3271.46
101630,2022-11-08,Keyboard,Accessories,East,Sneha,1,35792,41280.89
101631,2023-03-21,Smartphone,Electronics,North,Anjali,3,62043,90373.93
101632,2022-10-25,Tablet,Electronics,North,Sneha,3,83205,104576.24
101633,2024-08-09,Smartwatch,Wearables,West,Neha,1,29172,38616.8
101634,2022-02-05,Laptop,Electronics,West,Rahul,3,6234,8174.75
101635,2023-07-13,Mouse,Accessories,North,Anjali,1,16547,22278.74
101636,2024-06-09,Mouse,Accessories,South,Karan,2,65320,96467.8
101637,2022-05-21,Camera,Electronics,West,Anjali,5,169875,251491.58
101638,2024-06-05,Tablet,Electronics,South,Neha,4,100196,143526.69
101639,2023-12-27,Smartwatch,Wearables,West,Rahul,1,5777,6797.32
101640,2024-11-15,Mouse,Accessories,East,Karan,1,2280,2812.17
101641,2023-06-05,Headphones,Accessories,South,Neha,1,15162,19636.76
101642,2022-01-10,Headphones,Accessories,East,Vikram,2,64032,93626.59
101643,2024-09-10,Smartphone,Electronics,East,Neha,1,32661,42731.89
101644,2023-01-13,Smartwatch,Wearables,North,Vikram,5,161930,241433.46
101645,2023-11-13,Headphones,Accessories,East,Priya,5,46500,69449.45
101646,2023-08-07,Mouse,Accessories,East,Sneha,4,23756,31819.59
101647,2022-06-01,Headphones,Accessories,East,Anjali,2,9614,13949.9
101648,2023-12-21,Keyboard,Accessories,East,Anjali,5,14320,21475.55
101649,2024-12-08,Camera,Electronics,North,Vikram,3,51204,73727.95
101650,2024-05-08,Mouse,Accessories,North,Karan,3,115776,157775.41
101651,2022-02-19,Mouse,Accessories,East,Priya,3,17949,25811.62
101652,2023-10-26,Mouse,Accessories,South,Neha,1,745,844.13
101653,2023-06-15,Smartphone,Electronics,West,Neha,1,8930,12090.58
101654,2024-12-19,Tablet,Electronics,South,Rahul,3,26049,30909.97
101655,2024-05-06,Mouse,Accessories,East,Priya,4,156768,179722.83
